smiles_1,smiles_2,smiles_3,label_1_proba,label_2_proba,label_3_proba,label_1_rank,label_2_rank,label_3_rank
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3284),tensor(0.3435),tensor(0.3281),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3284),tensor(0.3435),tensor(0.3281),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3266),tensor(0.3416),tensor(0.3318),tensor(1),tensor(3),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3325),tensor(0.3316),tensor(0.3359),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3339),tensor(0.3330),tensor(0.3331),tensor(3),tensor(1),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2384),tensor(0.2377),tensor(0.5239),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3321),tensor(0.3311),tensor(0.3368),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3192),tensor(0.3183),tensor(0.3624),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3337),tensor(0.3328),tensor(0.3335),tensor(3),tensor(1),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3337),tensor(0.3328),tensor(0.3334),tensor(3),tensor(1),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3319),tensor(0.3309),tensor(0.3372),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3325),tensor(0.3358),tensor(0.3317),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2376),tensor(0.2400),tensor(0.5223),tensor(1),tensor(2),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3306),tensor(0.3340),tensor(0.3354),tensor(1),tensor(2),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3179),tensor(0.3211),tensor(0.3610),tensor(1),tensor(2),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3323),tensor(0.3356),tensor(0.3321),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3323),tensor(0.3356),tensor(0.3320),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3305),tensor(0.3338),tensor(0.3358),tensor(1),tensor(2),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2383),tensor(0.2378),tensor(0.5239),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3320),tensor(0.3312),tensor(0.3368),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3192),tensor(0.3185),tensor(0.3624),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3337),tensor(0.3329),tensor(0.3334),tensor(3),tensor(1),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3337),tensor(0.3329),tensor(0.3334),tensor(3),tensor(1),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3318),tensor(0.3311),tensor(0.3371),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.2374),tensor(0.5218),tensor(0.2408),tensor(1),tensor(3),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.2308),tensor(0.5072),tensor(0.2620),tensor(1),tensor(3),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.2383),tensor(0.5237),tensor(0.2381),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.2383),tensor(0.5237),tensor(0.2380),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.2373),tensor(0.5216),tensor(0.2411),tensor(1),tensor(3),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3175),tensor(0.3221),tensor(0.3605),tensor(1),tensor(2),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3318),tensor(0.3366),tensor(0.3316),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3318),tensor(0.3366),tensor(0.3315),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3300),tensor(0.3347),tensor(0.3353),tensor(1),tensor(2),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3190),tensor(0.3622),tensor(0.3188),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3190),tensor(0.3622),tensor(0.3188),tensor(2),tensor(3),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3173),tensor(0.3603),tensor(0.3224),tensor(1),tensor(3),tensor(2)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=c1[nH]nc(Cc2ccccc2)n1O,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3335),tensor(0.3333),tensor(0.3332),tensor(3),tensor(2),tensor(1)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,O=c1[nH]nc(Cc2ccccc2)n1O,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3316),tensor(0.3314),tensor(0.3370),tensor(2),tensor(1),tensor(3)
OCCN=c1[nH]c(=NCc2ccccc2)[nH]c2ccsc12,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3317),tensor(0.3314),tensor(0.3370),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,tensor(0.3277),tensor(0.3267),tensor(0.3456),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,tensor(0.3341),tensor(0.3330),tensor(0.3329),tensor(3),tensor(2),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,tensor(0.3326),tensor(0.3315),tensor(0.3359),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,tensor(0.3334),tensor(0.3324),tensor(0.3342),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,tensor(0.3288),tensor(0.3278),tensor(0.3434),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,tensor(0.3342),tensor(0.3331),tensor(0.3327),tensor(3),tensor(2),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3327),tensor(0.3317),tensor(0.3356),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3341),tensor(0.3331),tensor(0.3329),tensor(3),tensor(2),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2386),tensor(0.2378),tensor(0.5236),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3322),tensor(0.3312),tensor(0.3365),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3194),tensor(0.3184),tensor(0.3621),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3339),tensor(0.3329),tensor(0.3332),tensor(3),tensor(1),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3339),tensor(0.3329),tensor(0.3332),tensor(3),tensor(1),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1ccc(N=c2[nH]cnc(=N)[nH]2)cc1F,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3321),tensor(0.3310),tensor(0.3369),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,tensor(0.3278),tensor(0.3456),tensor(0.3266),tensor(2),tensor(3),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,tensor(0.3263),tensor(0.3441),tensor(0.3296),tensor(1),tensor(3),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,tensor(0.3271),tensor(0.3450),tensor(0.3279),tensor(1),tensor(3),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,tensor(0.3227),tensor(0.3403),tensor(0.3370),tensor(1),tensor(3),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,tensor(0.3278),tensor(0.3457),tensor(0.3264),tensor(2),tensor(3),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3265),tensor(0.3443),tensor(0.3293),tensor(1),tensor(3),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3278),tensor(0.3457),tensor(0.3266),tensor(2),tensor(3),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2353),tensor(0.2482),tensor(0.5165),tensor(1),tensor(2),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3260),tensor(0.3438),tensor(0.3302),tensor(1),tensor(3),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3137),tensor(0.3308),tensor(0.3556),tensor(1),tensor(2),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3276),tensor(0.3455),tensor(0.3269),tensor(2),tensor(3),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3276),tensor(0.3455),tensor(0.3269),tensor(2),tensor(3),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,Cc1c[nH]c2ncnc(N3CCC(OC(=O)N4CCN(C5CCCCC5)CC4)C3)c12,CN(C(=O)c1cccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)C3)c2)c1)C1CCCC1,tensor(0.3258),tensor(0.3436),tensor(0.3306),tensor(1),tensor(3),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC12CCC(=O)NC(=O)C1CCC1C2CCC1(C)C1(C)Cc2C=CC(=O)C1(C)CCC(=O)C2,tensor(0.3326),tensor(0.3315),tensor(0.3359),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C(O)c1cc(O)c(C(=O)c2c[nH]c3ccccc23)cc1O,tensor(0.3335),tensor(0.3323),tensor(0.3342),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1C(=Cc2ccc(F)cc2)SC(=Nc2ccc(Br)cc2)N1CCN1CCOCC1,tensor(0.3289),tensor(0.3277),tensor(0.3434),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1ccc(C=C(C#N)c2cccc3ccccc23)cc1O,tensor(0.3342),tensor(0.3330),tensor(0.3328),tensor(3),tensor(2),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C=CC1=C(C)CCCC1(C)C)=CC=C1C(C)C2OC(=O)C(Br)(Br)C2(O)C1C,tensor(0.3328),tensor(0.3316),tensor(0.3356),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=C1c2ccccc2COc2ccc(N3C=NS3=O)cc21,tensor(0.3341),tensor(0.3330),tensor(0.3329),tensor(3),tensor(2),tensor(1)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,CC(C)N1CCC(COc2c(C3CCC3)ccc(-c3c[nH]c(=N)cn3)c2F)CC1,tensor(0.2386),tensor(0.2378),tensor(0.5237),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,COc1nsnc1OC1CCN(Cc2ccccc2)CC1C,tensor(0.3323),tensor(0.3311),tensor(0.3366),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=c1n(CCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c(O)c2n1CCCC2,tensor(0.3195),tensor(0.3183),tensor(0.3622),tensor(2),tensor(1),tensor(3)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,O=c1[nH]nc(Cc2ccccc2)n1O,tensor(0.3340),tensor(0.3328),tensor(0.3332),tensor(3),tensor(1),tensor(2)
N=C(N)CN1CCCC1c1nc(-c2ccc(Cl)c(Cl)c2)no1,COc1c(Cl)cccc1N=c1[nH]cc(NC(=O)C2CC2C)c(=O)n1Cc1ccc(Cl)cc1,Cc1cn(Cc2ccc(F)cc2)c(=O)c2c(C)nnc(C)c12,tensor(0.3340),tensor(0.3328),tensor(0.3332),tensor(3),tensor(1),tensor(2)
